Mean of the integrated profile,Standard deviation of the integrated profile,Excess kurtosis of the integrated profile,Skewness of the integrated profile,Mean of the DM-SNR curve,Standard deviation of the DM-SNR curve,Excess kurtosis of the DM-SNR curve,Skewness of the DM-SNR curve,"Class label (0 = negative, 1 = positive)"
126.71875,44.15967786,-0.062526363,0.402277185,4.161371237,26.29740274,6.564308857,43.14917233,0
100.8828125,42.00643944,0.199834546,0.58665893,2.969899666,21.60006109,8.505400634,77.47994391,0
124.546875,49.13149756,0.247924602,-0.255091601,2.035117057,12.7417271,10.38450627,153.11194,0
110.8828125,38.25298622,0.58685415,1.883393912,12.60367893,44.24226539,3.514653641,11.21474472,0
114.1484375,51.11339872,0.341366985,0.296058982,1.081939799,13.85779334,13.73484987,198.1091645,0
26.375,32.9374407,5.0223654,26.90744775,77.63377926,66.61346843,0.825641566,0.025604408,1
126.671875,55.89696288,0.148622784,-0.333998625,0.763377926,11.14176046,17.07908266,321.312136,0
99.6796875,51.60788663,0.36994737,-0.314999578,1.244147157,12.47508249,13.06534094,207.4291893,0
122.96875,41.19237215,0.067586621,0.524186046,4.257525084,22.2228129,6.626502841,49.18366117,0
103.625,40.82833728,0.82808207,2.62425655,40.99665552,72.79595336,1.509007822,0.670476068,0
104.1640625,49.92271798,0.480334767,0.069813948,1.652173913,17.49661468,11.36515728,133.6004542,0
149.03125,44.02998579,-0.114911756,0.432472685,2.194816054,13.92141129,9.788928634,125.2090964,0
125.4296875,50.14598744,0.137147836,0.04157941,3.101170569,17.93221066,8.362797841,83.22856906,0
125,56.1244432,-0.100384291,-0.551908381,88.84949833,92.51710006,0.215247236,-1.7517573,0
130.671875,55.14400316,-0.117648752,-0.488677917,10.99080268,39.2127899,3.748094962,13.40300374,0
123.03125,39.56717735,0.180047157,1.058244368,0.850334448,12.62675564,15.91627143,265.4428231,0
126.1640625,59.37970736,0.102186525,-0.540014664,2.247491639,15.40074333,10.5250105,133.6334939,0
126.1484375,54.22278837,0.088369799,-0.235032778,2.439799331,14.02400789,9.159717627,115.6139967,0
78.2265625,46.10352055,1.403325165,2.177636758,88.81521739,85.51185724,0.105990896,-1.763132388,0
128.765625,52.46389895,0.149426015,-0.309529847,1.835284281,16.07732546,10.70291909,130.121044,0
123.7421875,45.03301672,0.332523412,0.242907514,4.355351171,24.6176782,6.545078443,46.74493431,0
98.4609375,42.49777611,0.539861221,1.001518597,4.16638796,24.72111822,6.714720049,47.53562718,0
112.171875,49.87674016,0.022457922,-0.169758771,17.2090301,54.33634062,3.004536535,7.469924665,0
130.3046875,49.26230154,-0.06187194,0.175515906,1.66638796,11.12515788,12.80539858,239.749794,0
135.828125,47.23976565,-0.061783645,-0.305729848,5.590301003,28.63758738,5.724970022,34.24100931,0
133.1640625,55.47546999,-0.094423233,-0.338486102,1.370401338,12.6535027,12.17597923,181.4584343,0
116.359375,46.01031379,0.02727027,0.229741027,2.301839465,15.19841008,9.117709122,102.6247697,0
123.6796875,54.93517964,0.241887172,-0.470348603,21.70568562,59.02141214,2.504856257,4.645266795,0
90.15625,38.2678548,0.5119354,1.757642083,1.549331104,14.74000113,11.62449498,151.0218669,0
65.28125,37.85889458,2.192432526,8.421129231,64.80936455,78.61079848,0.750128066,-0.821381219,1
137.4375,45.16095347,-0.149813552,0.275385401,1.08361204,11.40936506,15.09660581,271.3693619,0
118.296875,52.49365429,0.155055468,-0.075475663,2.052675585,14.38341673,10.96694922,146.4283842,0
111.7265625,48.61258113,0.119987519,0.055169496,5.028428094,26.48800816,6.379388922,43.50960999,0
113.1953125,48.36257247,0.42889465,0.142344796,3.994147157,23.58452668,7.830694395,67.64867928,0
93.8125,45.34154242,0.565485773,0.745218331,0.621237458,9.998303392,19.92312867,436.966681,0
29.125,32.61278507,5.023833497,28.86991113,71.7048495,72.3372167,0.635524785,-0.512419219,1
136.125,57.96523743,0.157111211,-0.555772288,2.382107023,16.11773097,9.16212391,100.398098,0
107.484375,44.48770623,0.362969389,0.234418424,2.448160535,15.07228364,8.286598786,91.08674578,0
108.7421875,47.35640237,0.380945096,-0.21567665,5.352006689,28.4656515,5.831819401,34.8820629,0
121.1015625,51.76944681,-0.032284824,-0.33796855,1.35451505,10.4356479,14.92496544,308.5622582,0
121.734375,49.3940603,0.09671134,-0.180427367,7.39632107,30.00195289,4.80378586,25.06846548,0
103.4453125,50.02683789,0.567539157,0.1142111,2.718227425,17.27584687,9.728596083,112.2838944,0
116.5546875,48.70299153,0.19762525,0.23260023,3.04180602,16.6106785,8.166185101,84.84670943,0
115.890625,38.29067167,0.173415618,0.937931334,1.981605351,13.70818651,11.6402738,167.7484297,0
113.90625,43.80914529,0.243766623,0.548668904,4.382943144,26.55974857,6.928919356,50.9337411,0
127.78125,46.93594996,-0.091211039,-0.042552963,0.753344482,11.60369264,17.2574396,317.7684111,0
120.640625,47.95680582,0.115772975,-0.235191765,1.392976589,10.71465181,14.27633168,282.1852624,0
111.96875,47.16890155,0.332859911,0.096159923,4.427257525,23.66970093,6.375060438,44.65360368,0
122.4140625,60.72061112,0.054195214,-0.775542338,5.248327759,29.52215945,6.298839998,40.69028674,0
115.703125,51.5640317,0.178381628,-0.194538561,80.59448161,89.73992674,0.294188937,-1.783043921,0
138.9609375,61.64989385,-0.18508271,-0.786591549,199.5351171,63.0810749,-2.191995093,3.766276335,0
127.625,43.39408802,0.064505175,0.474780306,3.230769231,21.76048372,7.825814749,66.11105569,0
131.0703125,51.59868936,-0.00614675,-0.06438509,2.10451505,16.43462613,9.924943888,110.3403472,0
110.4609375,44.02873748,0.13161482,0.813956299,8.613712375,37.989674,4.50222677,19.38686789,0
77.40625,34.70082796,0.967432444,4.14109672,0.923076923,13.3240084,15.03806645,233.698978,0
111.3203125,41.86603143,0.233434049,0.081591697,2.87458194,21.07502102,8.308187302,73.30483369,0
81.4765625,38.60678471,0.519339164,1.909819069,5.482441472,28.26434923,5.78928627,34.89890525,0
121.0625,52.17200369,0.185505283,-0.258217587,2.530100334,16.03825684,8.93707387,97.5856405,0
113.84375,45.43271768,0.302558058,-0.090753165,2.008361204,13.24265166,10.5748051,147.6528847,0
139.2890625,56.08004218,-0.144801934,-0.476573898,2.857023411,16.76601094,7.616952788,72.52654413,0
135.5234375,49.07964905,0.004527135,-0.419012785,2.815217391,19.91105143,8.958284471,87.57849739,0
96.65625,35.09995493,0.558955459,2.365791109,1.472408027,13.34241888,11.40027695,157.1539957,0
136.1640625,47.35302547,-0.265456587,0.172375793,3.214882943,16.25393637,7.079046613,68.20068854,0
108.7109375,32.01956246,0.453037759,3.113800272,3.073578595,21.52927394,8.532182996,78.18194409,0
120.9375,52.88604347,-0.109824943,-0.414223241,117.6505017,105.8275081,-0.121338499,-1.87340884,0
124.0078125,56.24465198,0.101976721,-0.294838527,2.107859532,17.44688754,9.376657718,96.76738781,0
139.0703125,63.8723316,-0.250373611,-0.976845205,2.221571906,13.10500056,10.08730728,142.4880393,0
117.0625,46.598979,0.344122361,0.464973987,4.18645485,20.11383616,6.182871735,46.29682379,0
123.0234375,50.19842889,0.221603665,-0.178294976,38.35284281,70.2795725,1.471177036,0.524189578,0
108.296875,42.91622642,0.221150705,0.641530273,3.217391304,22.6378992,8.180308824,70.74932905,0
145.421875,49.16642804,-0.353121474,-0.222655052,2.657190635,16.13621594,9.460239203,113.9084455,0
105.703125,42.14435004,0.143993043,0.5058978,0.581939799,10.61979638,19.65941814,405.6895913,0
112.0859375,51.58564289,0.186948897,-0.04431017,1.464882943,11.25248115,13.33689543,242.1249619,0
100.46875,44.07325888,0.555637617,0.67395221,45.35702341,74.77745439,1.261686084,-0.064242801,0
90.8046875,51.7800424,1.036867777,0.978799325,3.422240803,23.2611639,8.462873693,74.6774727,0
87.265625,41.59448663,0.480117079,1.043177635,6.164715719,29.44629132,5.052628366,26.0752966,0
126.09375,52.17015992,0.308289479,-0.421265194,2.83277592,18.73768392,8.979732113,92.54397542,0
146.890625,55.38674175,-0.054050436,-0.637333237,3.5409699,23.39959324,8.432759277,75.30928903,0
122.9375,46.2660023,0.248987359,0.388595992,2.081939799,13.23785396,10.33733317,143.2728642,0
128.9375,49.1540547,0.012017385,-0.153749247,2.491638796,16.11323114,9.400106708,106.2606955,0
98.1171875,47.24249628,0.507692023,0.477660215,1.412207358,14.91373696,12.08265401,158.9768746,0
115.3125,45.55384005,0.079757913,0.117272504,2.734113712,18.96810049,8.629467207,83.07747744,0
133.453125,44.82114794,-0.124094881,0.119213657,2.961538462,21.4989739,8.326758859,75.34301015,0
116.6015625,52.24900415,0.333774979,-0.302880403,1.287625418,11.83353946,13.14832732,217.178889,0
146.4296875,46.56341167,-0.339591121,0.281639262,5.523411371,29.59922297,5.781407844,34.15168048,0
130.21875,45.73957147,-0.00273831,0.29734548,5.718227425,25.78250364,5.823780289,38.07241826,0
110.2265625,44.42852667,0.051582919,0.226435695,0.903010033,11.84489889,16.3770658,296.7803244,0
87.9921875,45.61446729,0.692649901,0.679512877,3.460702341,19.4672599,7.229889599,60.78681975,0
127.6796875,48.26277901,0.242552598,-0.065496639,3.334448161,22.03676278,7.754043631,65.08812662,0
91.625,47.58216578,0.844691022,1.324285005,1.066889632,11.21277374,15.10774817,275.2156719,0
106.7265625,49.037727,0.253470701,0.037686388,0.631270903,10.46080399,19.36524856,405.0795895,0
137.6796875,49.14422868,0.223497689,-0.148845059,2.593645485,18.73679048,8.477219349,78.03226219,0
110.46875,55.43646948,0.349802608,-0.145858057,2.41638796,16.32433189,9.588415253,112.5492986,0
118.5390625,46.22294857,0.273086552,0.248809998,2.441471572,15.97847902,9.360925512,106.0538734,0
116.03125,45.5890162,0.233132941,0.168945222,5.141304348,27.12847422,5.809171563,35.17911342,0
77.421875,37.43736631,0.90936796,3.097737754,5.366220736,30.79492524,6.055760344,36.60059072,0
108.875,41.52239607,0.404870992,0.429777215,2.245819398,14.57507749,8.87803484,103.3419525,0
133.5,41.77113986,-0.037166676,0.376719292,4.180602007,25.08882198,6.551177385,45.08937582,0
118.953125,41.61483723,0.247796905,1.066128375,3.081103679,15.23344359,7.705838389,85.24508557,0
141.2890625,51.10637686,0.049918025,-0.330847535,38.72491639,73.41434443,1.482014055,0.429442517,0
93.609375,45.00576949,0.663867524,1.077029962,2.58361204,19.42110872,8.635819601,80.93317369,0
71.4765625,33.92039505,0.904598923,5.366344909,6.450668896,29.55568535,4.814444626,23.41229449,0
127.5625,56.96102697,0.071034599,-0.63887063,2.892140468,16.31225113,8.702809573,97.62573391,0
120.828125,45.91774394,0.138406019,-0.072662135,2.929765886,19.8829371,8.764895697,86.30498304,0
117.328125,42.58577913,0.307784581,0.88032089,1.689799331,13.03981283,10.98004252,154.4936226,0
75.4375,38.48330604,1.624541213,5.284175857,5.531772575,31.36855828,6.17166674,38.35373117,1
107.03125,46.94227464,0.264096173,0.227419037,1.155518395,12.37901563,14.85508704,259.7123899,0
32.4765625,41.17606344,3.654787601,13.90269145,59.99080268,66.78183481,1.197499957,0.61762302,1
123.2109375,54.12090809,0.179064823,-0.475249405,2.789297659,15.3515358,8.077029276,86.60410652,0
13.109375,35.37836432,5.597915884,31.80896164,34.36956522,55.13577534,1.958834549,3.476016531,1
141.1875,47.68233917,-0.139766255,-0.015361893,5.114548495,29.13641808,6.123065866,38.01193267,0
123.6328125,49.97512992,0.033450688,-0.341566392,2.757525084,15.30857855,8.368428218,92.41764966,0
124.6640625,52.67015244,0.050878103,-0.293811971,1.689799331,13.68451006,11.85657133,170.9244113,0
97.5234375,52.95368921,0.621356139,0.342540541,1.295150502,12.62664314,13.22726075,205.582725,0
112.234375,48.58618058,0.295057593,0.072638258,1.068561873,10.45048758,16.43328965,340.6348318,0
103.1796875,36.67326887,0.334354215,1.551145372,4.022575251,23.80962662,6.670354083,47.73411711,0
99.859375,39.14830264,0.744528642,1.818474458,8.595317726,35.24180843,4.654553314,22.61323362,0
122.5390625,53.73893816,-0.0070333,-0.641777878,1.873745819,12.94198321,10.43935945,149.1648025,0
106.921875,50.29516151,0.068081305,-0.150225969,0.678929766,11.30863423,18.27913989,352.1423554,0
110.71875,43.01833503,0.323715718,0.518850209,3.425585284,24.02490307,7.419280212,56.65027404,0
58.5703125,44.24411748,2.74142524,8.888969807,14.9673913,44.35852458,3.427857041,11.75397158,1
93.3671875,34.6001425,0.517007364,2.676841513,3.045150502,21.84330718,7.933742614,66.82997812,0
110.4765625,41.28577328,0.228707836,0.408540245,5.377090301,29.8211353,5.810858036,33.75831415,0
112.6328125,47.70545551,0.310747621,0.152513008,2.743311037,21.87132093,8.55934951,75.90745853,0
142.8125,52.46200262,-0.533446285,-0.192066466,6.7909699,32.99948999,5.164130046,26.63116733,0
159.671875,47.00384116,-0.304295563,-0.069956681,2.224916388,18.55973132,9.058002752,86.80915883,0
109.5078125,53.17791425,0.340954368,-0.296060571,2.384615385,15.06310796,9.692096524,119.6042076,0
69.2734375,31.75706487,2.530868444,11.3877964,38.84448161,68.87492344,1.599715768,1.182493529,1
112.828125,52.00166905,0.122487131,-0.221195763,1.027591973,9.933562306,16.95843888,376.8577385,0
132.59375,49.78884123,0.05503555,-0.148248992,1.660535117,11.35369996,12.76386105,228.5181707,0
112.3046875,45.12526984,1.101891573,2.026089747,41.23244147,76.31848523,1.495602462,0.564702029,1
30.3984375,29.75849139,4.937010439,30.21465706,30.37207358,61.41136465,2.266474445,4.283722748,1
14.8046875,31.17166647,6.710202992,46.55366153,106.3595318,54.36439822,0.745579271,0.951048193,1
118.0703125,49.03604917,0.254973733,-0.135334046,1.531772575,14.12887981,12.31463257,174.433706,0
108.6328125,51.13353705,0.743156699,0.647275985,59.98745819,82.87536887,0.993160939,-0.536109599,1
37.5625,34.6903152,4.315628088,21.67115274,42.50752508,64.10435767,1.573429201,1.678113162,1
70.2890625,68.04469491,1.084958031,-0.126652662,138.2140468,87.86616269,-0.474627352,-1.370035377,1
68.171875,39.00923556,1.890852823,5.974870302,7.306856187,32.44494158,5.093572586,27.16879704,1
76.703125,33.28484062,0.992735111,5.348909256,8.724080268,35.68621314,4.540563066,20.64034806,0
52.265625,38.12673856,2.870490538,10.72618039,31.28344482,61.65925428,1.918327209,2.660526975,1
98.53125,48.29368772,0.659122315,0.997948908,0.575250836,8.938484839,22.2205552,576.7457542,0
32.59375,40.18909163,3.692951573,14.98795802,40.1145485,63.57220967,1.456445694,1.104743366,1
112.3046875,52.24514909,0.232040673,-0.093076414,3.235785953,16.24394686,7.753701359,80.22187598,0
103.078125,43.49759501,0.490863601,0.619545662,1.984113712,18.54495348,9.997284617,104.0055893,0
89.4453125,36.53675559,0.895555863,3.164132145,1.850334448,15.44632009,11.89374235,163.945695,0
134.984375,46.53895955,0.030892462,-0.227176561,5.352006689,29.4358154,6.009384195,37.64474645,0
84.4921875,40.37712767,0.621298793,1.681399821,1.553511706,11.30859232,12.89414931,232.8351772,0
99.9453125,50.317012,0.177840531,-0.016124384,3.740802676,24.05608776,6.914158071,49.64590164,0
98.4375,44.8003819,0.68581547,1.212872514,113.0668896,87.8158449,-0.196021878,-1.531159815,0
98.6953125,43.55161424,0.360589465,0.511606153,2.43729097,14.89832589,9.294356227,110.3263674,0
108.7109375,38.81167518,0.636641973,1.336401397,3.258361204,22.6477159,8.108096424,70.22644286,0
106.2734375,49.78229399,0.429158406,-0.159330146,2.715719064,20.35659,8.470808884,76.55861712,0
122.828125,61.61398347,0.022858035,-0.659650436,1.545986622,11.91091763,12.35712549,202.4095028,0
110.265625,45.26665515,-0.066088702,0.373827938,3.263377926,19.08018715,7.432289948,65.07049066,0
137.8828125,49.92097209,0.270337946,-0.269251839,7.668896321,31.82105174,4.377944191,19.03841376,0
120.34375,48.68175311,0.087248991,-0.0381878,1.099498328,10.06173086,16.90725578,367.7436188,0
106.390625,52.20605724,0.202892036,-0.299346956,163.6204013,48.65649563,-1.356872377,2.38157552,0
125.8515625,51.33789564,-0.21339795,-0.590819309,2.490802676,15.03771454,9.452618857,115.6428368,0
96.6875,35.75038243,0.52459286,2.731510719,1.705685619,17.2142801,10.83986713,121.5727001,0
13.78125,26.97045186,6.831869497,52.2196243,101.5091973,57.07523711,1.089747043,0.440002234,1
128.328125,52.9047064,-0.04862097,-0.599134023,1.976588629,15.02215044,11.95619984,172.3394095,0
123.5625,55.55160186,0.030084208,-0.54103849,9.012541806,37.00050632,4.16005962,16.30949301,0
30.03125,29.53148148,6.377925998,44.53515819,106.1036789,84.60717385,0.206473834,-1.143011984,1
151.5078125,48.47840951,-0.119643101,-0.243546273,2.224916388,14.63383905,9.650360263,117.2324277,0
114.921875,54.09260136,0.170221538,-0.610939454,2.058528428,14.66760767,10.32826388,130.2293738,0
32.0859375,27.47073083,5.290711395,36.58425785,67.80602007,73.14644333,1.012569622,0.054996062,1
65.6484375,41.74711626,2.497251543,7.762577084,21.5083612,61.49252148,2.597243105,5.004489646,0
135.3359375,45.54827064,-0.118751191,0.226446606,2.515886288,14.98563131,8.76776431,99.82635267,0
99.015625,44.55579094,0.441214347,0.413004355,2.581939799,21.05616335,8.825088022,81.3105205,0
94.046875,45.78769952,0.422078974,0.34618899,1.701505017,15.3793839,11.98457984,161.2285244,0
125.8984375,56.5849527,0.085537056,-0.442749672,77.81605351,75.9952666,0.065664852,-1.819618253,0
97.9921875,48.23307606,0.46665732,0.385781704,2.060200669,16.86082281,9.100715138,90.94162977,0
21.015625,45.07406828,4.452062155,18.53141618,121.3060201,67.25000775,-0.014069784,-0.811779443,1
119.421875,49.8799511,0.217237421,-0.051108402,3.828595318,19.70768533,7.481218751,68.69187017,0
125.9453125,48.1725915,0.149478514,-0.222415209,2.39548495,16.84023728,9.727335099,110.8782584,0
136.9453125,57.07852439,0.020490026,-0.752266542,0.62541806,8.488049207,24.05379885,682.4238526,0
125.4921875,49.64908044,0.055746205,0.024326212,4.217391304,27.1169195,7.044003824,51.11384933,0
141.6015625,55.39536023,-0.370261369,-0.362541469,2.136287625,14.2731003,9.50952692,117.5413905,0
85.859375,41.07971184,0.813598751,1.712672285,4.445652174,19.55592844,5.965684294,44.90906714,0
98.6015625,53.38631903,0.471193745,-0.045840098,2.243311037,14.18435111,9.497911472,119.35783,0
101.4453125,52.10878174,0.458066887,-0.068505074,1.852842809,12.43451409,10.98479204,168.0331732,0
111.7578125,48.13761946,0.222925163,-0.097771924,1.487458194,11.93729478,13.45924797,233.0624151,0
115.4765625,46.89232427,0.231872561,0.267836604,3.460702341,17.17783127,6.82873318,61.46641721,0
162.921875,62.88638184,-1.120766883,0.258462083,168.0025084,46.41261967,-1.870487715,4.584460114,0
112.9296875,54.80807188,0.298002025,-0.539823606,1.430602007,11.50429758,13.15347213,229.5317592,0
89.9375,37.01936782,0.631993412,2.219401581,1.02090301,11.36945967,14.69969558,260.5849068,0
135.5546875,48.79049738,-0.065322332,-0.016150786,6.846989967,33.38126013,5.224843717,26.88936269,0
134.4453125,58.02556126,-0.249829928,-0.70806345,1.066889632,12.83105584,14.28950602,223.7210891,0
143.703125,44.03112524,0.007296773,0.785614528,2.413043478,15.86765806,9.480588794,109.5741695,0
122.015625,38.37418248,0.327941635,1.032128433,3.787625418,20.09064028,7.259551145,62.33320736,0
124.5078125,49.05354155,-0.059283256,-0.022225027,2.475752508,15.36708838,9.382324429,112.1294836,0
113.2265625,48.60880432,0.291538024,0.292120259,6.29180602,26.58505565,4.540137562,21.70826786,0
84.96875,47.09978395,0.609232051,0.694880546,2.16722408,13.70040631,9.871203362,130.2747137,0
106.1015625,44.8284647,0.185224197,0.132670083,1.570234114,13.62619392,11.661205,161.3871241,0
120.265625,48.51070829,-0.086301647,-0.182044136,0.826923077,11.20981015,17.11944543,329.990088,0
107.3984375,39.55442055,0.302919498,1.012960613,1.061036789,12.25968133,14.27170128,232.9682856,0
104.125,42.03811515,0.274500261,0.853357488,1.72826087,12.52424688,11.60365846,176.6924748,0
99.875,47.92099618,0.198011912,-0.330377543,2.469899666,15.39051081,8.989385874,103.0402019,0
113.625,50.23896023,0.139506609,-0.105042713,7.326086957,31.80401978,5.223691968,28.66937694,0
91.6328125,37.30802341,0.378354096,1.840731118,3.631270903,20.31310907,6.862598528,54.3464207,0
131.6953125,50.55760307,-0.04821335,-0.021981998,1.501672241,11.89948836,12.32831062,202.0559739,0
108.1015625,52.57091042,0.360871395,-0.025096321,1.922240803,16.86761776,11.09273637,135.1611947,0
127.828125,45.73379313,-0.062561748,-0.069236827,1.949832776,13.44942807,10.26247373,138.6341232,0
123.0078125,51.40669583,0.253792606,-0.185199888,2.178929766,16.0028663,10.35068398,125.7699534,0
125.6953125,45.11972937,0.164893801,-0.122253431,3.992474916,26.78214682,7.17667414,52.05173451,0
124.6015625,40.15698489,0.088767451,0.871930608,3.305183946,20.2200604,7.437364451,61.07313614,0
118.9921875,51.23833649,0.205346772,-0.248651602,2.216555184,19.05762499,9.312060185,91.10904416,0
107.6953125,42.26563294,0.301281845,0.913859927,2.120401338,19.33468348,9.854914538,101.5080362,0
107.5546875,50.04760368,0.430305202,8.71E-05,2.932274247,19.7662239,8.584854416,83.72829652,0
110.6796875,46.38021089,0.207012888,0.019371748,1.215719064,14.18170263,13.85248073,205.4037441,0
138.1796875,48.07163171,-0.15290576,0.397027151,2.076923077,14.39263454,10.46423306,138.3456772,0
128.359375,85.97090118,0.001191462,-1.46130417,60.71237458,85.9287401,0.811278554,-1.177583675,0
128.65625,90.25055726,-0.022991972,-1.668540363,2.54180602,22.37759177,8.947224543,79.61374407,0
101.5078125,32.19229238,0.663280718,3.854626135,6.214046823,27.2925009,5.342782924,31.25518012,0
135.875,58.95111852,0.088898501,-0.669713639,2.178093645,14.88801751,11.5323631,159.509243,0
123.6484375,47.12194782,-0.035551328,-0.313747768,4.049331104,20.30050351,6.937800945,57.62747228,0
126.5078125,49.7862613,-0.19787318,0.034066658,4.226588629,24.86524879,6.323480658,41.32363996,0
120.6796875,48.57772985,0.059926302,-0.232699206,6.935618729,33.99798394,5.229231144,27.62588343,0
93.9765625,38.77004821,0.54757771,1.490568809,22.68561873,57.40510413,2.326863586,3.90579952,0
130.2890625,47.93732111,0.147627319,0.141725358,3.482441472,21.71987652,7.417604246,59.37966915,0
144.7890625,49.46521068,-0.232265509,-0.29886941,3.0409699,17.59553456,8.456754677,86.80656206,0
99.015625,41.53744252,0.600667999,1.566984642,0.689799331,8.959399109,21.44159553,558.2128358,0
110.0390625,42.76322938,0.199495967,0.801414145,2.214882943,14.40740749,9.964487539,127.3870093,0
123.828125,48.72228529,-0.065227893,-0.440341833,6.491638796,29.33985094,4.820627564,23.60618317,0
143.71875,47.62351335,-0.113036125,-0.368045041,5.346989967,28.02413256,5.919328985,35.81880526,0
90.734375,47.67852707,0.553137923,0.511665062,23.23829431,59.66940056,2.430327613,4.419107378,0
109.359375,45.96631484,0.370679101,0.441714943,1.74916388,13.13624098,11.07691318,157.539687,0
122.1484375,48.78077392,-0.097906922,0.013527811,3.276755853,23.85798622,7.810014542,62.41340758,0
129.2109375,50.87924619,0.14834322,-0.18951706,2.030100334,13.54717128,9.73676891,128.7781498,0
86.4921875,37.44120309,0.851993178,2.538329706,2.81270903,16.48152018,8.103745076,80.52050411,0
139.9375,54.93543796,-0.243763805,-0.137014479,2.061036789,13.55857305,10.67113769,147.6811297,0
85.78125,42.70372816,0.76401108,1.562475425,2.331939799,13.50947951,9.239699914,123.0334155,0
125.40625,44.52342036,0.097844171,0.210728965,13.76003344,44.41287485,3.174269187,8.821572197,0
111.5078125,46.87099918,0.148313217,0.111256041,2.632943144,19.92204419,8.625022933,78.79565423,0
96.421875,43.31238445,0.512727685,0.799824689,1.886287625,15.90898379,10.58052071,127.6728796,0
133.40625,42.26487118,0.315251226,0.753635958,2.56270903,15.86097356,8.737790255,96.37238854,0
106.953125,39.34380895,0.540006589,1.764248903,1.029264214,10.86224075,15.35180038,293.734196,0
97.125,32.37258678,0.74206679,3.783569851,2.886287625,18.08625134,8.91861901,95.23001457,0
135.0390625,48.33370368,-0.000541145,0.105361385,2.474916388,14.42093678,8.572379296,101.2375018,0
111.234375,43.62347497,0.299610657,0.34939518,1.428093645,15.57957286,11.6977564,143.6756585,0
125.046875,46.50938403,0.32231816,0.22605201,2.233277592,14.67621319,9.501851718,114.3823151,0
105.8984375,49.49997472,0.471428523,0.080641214,3.214882943,21.27782017,9.331759528,94.1592993,0
126.1015625,51.23549183,-0.093155342,-0.192753424,0.673913043,9.776808016,19.83776014,452.2597196,0
117.0859375,56.77780532,0.116385176,-0.687688373,27.71655518,54.83638565,2.031590564,3.197074818,0
150.09375,60.2268417,-0.499946479,-0.404308236,129.3235786,92.05843614,-0.340383697,-1.483730888,0
122.9453125,43.73576708,0.053062073,0.54465351,3.864548495,21.50624194,6.701286408,50.10155473,0
139.84375,44.29454635,0.132098139,-0.118660767,26.54264214,57.03226823,2.191274923,3.694816701,0
122.234375,51.2233901,0.319746509,-0.179605483,2.64632107,19.33789913,9.733635685,103.5757343,0
111.78125,49.1416857,0.060100096,-0.07140241,2.544314381,18.47579659,8.529840791,81.07258939,0
95.9296875,40.24324159,0.341094442,1.128981669,3.752508361,24.6445762,7.03406364,50.63518285,0
131,54.2523041,-0.075650403,-0.207963294,3.83361204,23.23260828,6.971391799,52.98990323,0
129.171875,50.17455614,-0.125990142,-0.100984302,2.621237458,18.33229648,9.018426125,90.52653045,0
45,30.36908379,3.774394214,20.90031147,62.74331104,83.78552108,1.02618067,-0.46882176,1
100.9375,40.48953376,0.326682865,0.925143271,2.390468227,15.96360439,9.079509673,101.2107341,0
139.2890625,48.8532804,-0.417136329,-0.079279724,4.717391304,25.18527464,6.113336192,39.63018312,0
132.0703125,47.65930254,0.008241984,0.330618487,12.49331104,43.62333979,3.534503814,11.4805137,0
128.6953125,48.08335188,-0.009844682,-0.241757275,2.211538462,14.34487663,9.58836561,116.9611941,0
103.390625,52.84828438,0.46262396,0.14620219,1.997491639,12.15208092,11.36778245,183.9655444,0
123.140625,51.04681283,0.095751882,-0.047180955,2.239966555,13.38496541,10.3431984,146.7825159,0
89.1015625,38.04866125,0.724237174,1.845930149,6.730769231,31.82928055,5.266542918,28.34794869,0
105.78125,48.05025649,0.312141229,0.405069901,3.558528428,20.86088062,7.261082705,60.66004974,0
122.40625,50.2184972,0.16244514,-0.023050023,1.158862876,12.30798392,14.88167953,258.3707935,0
117.515625,37.27033513,0.190144661,1.457759261,1.510033445,14.12257851,11.2531769,145.4065487,0
136.8828125,49.93083045,-0.224264565,-0.447545993,3.076086957,19.54678968,8.696320663,87.24817261,0
124.5390625,44.17470684,0.096689237,0.231988788,9.107859532,39.34015843,4.320731916,17.49474739,0
105.4453125,42.62551477,0.505240497,0.516093337,3.584448161,18.93234016,6.590413279,52.84288635,0
125.4921875,51.59729827,0.013051113,-0.379436784,7.725752508,34.54319731,4.694147295,21.67583013,0
110.0234375,41.22697555,0.013037265,1.081712858,2.081939799,16.53525599,9.231309865,95.56088156,0
105.9765625,38.05823351,0.267155709,1.429108479,1.58361204,12.41090788,11.78307283,181.9038203,0
129.2109375,45.04297468,-0.131029307,0.455883013,4.806020067,24.36351988,6.308492375,43.35302659,0
93.4921875,38.16411847,0.314204818,1.669431492,1.878762542,15.38702002,10.28166437,120.4196791,0
117.8515625,46.06840869,0.344266404,0.525138499,2.781772575,16.34325679,7.727255461,75.95008434,0
132.6015625,54.91674663,0.022982589,-0.409383801,4.006688963,18.52865327,6.234389084,50.03661791,0
90.0234375,48.64515406,0.532152331,0.297773963,2.725752508,16.68691752,8.333646486,83.9436992,0
153.265625,51.59600947,-0.296754705,-0.060225294,2.224080268,14.88281838,9.98327973,125.8547021,0
120.1328125,40.80543987,0.094847362,0.960242801,0.927257525,10.19749262,16.79771444,355.0818835,0
